1 2 1 1 100 0 2100 5.32268
2 2 2 1 100 0 2200 5.20675
3 3 1 0 50 0 2250 3.63127
4 3 2 0 50 0 2300 3.07475
5 3 3 1 50 -50 2300 3.86424
6 4 1 1 50 0 2350 4.30425
7 4 2 0 50 0 2400 4.44171
8 1 1 0 100 0 2500 4.28132
9 1 2 0 100 0 2600 3.78807
10 1 3 1 100 -150 2550 5.71989
11 2 3 0 100 0 2650 3.87218
12 2 4 1 100 0 2750 4.988
13 3 4 0 50 0 2800 3.22447
14 3 5 1 50 -50 2800 4.43035
15 4 3 1 50 0 2850 3.43065
16 2 5 0 100 0 2950 2.84955
17 1 4 0 100 0 3050 3.86252
18 1 5 1 100 -300 2850 6.73757
19 2 6 1 100 0 2950 3.64605
20 3 6 0 50 0 3000 3.72791
21 3 7 1 50 -50 3000 3.09576
22 2 7 0 100 0 3100 3.06401
23 4 4 0 50 0 3150 3.48728
24 2 8 0 100 0 3250 2.70639
25 2 9 1 100 -1250 2100 4.96932
26 2 10 0 100 0 2200 3.13826
27 3 8 0 50 0 2250 4.46294
28 3 9 1 50 -50 2250 4.23488
29 4 5 0 50 0 2300 4.95551
30 2 11 1 100 0 2400 4.43602
31 1 6 0 100 0 2500 4.82129
32 1 7 1 100 -200 2400 4.07239
33 3 10 1 50 -50 2400 4.04774
34 2 12 1 100 0 2500 4.0421
35 1 8 0 100 0 2600 4.7463
36 4 6 1 50 0 2650 4.77595
37 2 13 0 100 0 2750 3.69125
38 3 11 0 50 0 2800 4.91356
39 2 14 1 100 -1250 1650 5.01065
40 1 9 1 100 -250 1500 4.00853
41 3 12 1 50 -25 1525 4.56687
42 4 7 1 50 0 1575 4.04089
43 4 8 0 50 0 1625 3.37209
44 3 13 1 50 -75 1600 3.95095
45 1 10 1 100 -350 1350 3.16903
46 2 15 0 100 0 1450 4.6493
47 2 16 1 100 0 1550 3.2246
48 3 14 0 50 0 1600 3.90444
49 4 9 0 50 0 1650 4.19304
50 3 15 0 50 0 1700 4.00371
51 1 11 0 100 0 1800 4.09305
52 3 16 0 50 0 1850 5.74573
53 4 10 1 50 -250 1650 4.20232
54 3 17 1 50 -25 1675 3.8886
55 1 12 1 100 -350 1425 4.58743
56 2 17 1 100 0 1525 3.34258
57 4 11 1 50 0 1575 4.62208
58 4 12 1 50 0 1625 3.39494
59 3 18 1 50 -75 1600 3.54863
60 3 19 0 50 0 1650 3.58387
61 4 13 0 50 0 1700 3.92537
62 4 14 0 50 0 1750 3.99184
63 3 20 1 50 -50 1750 4.98056
64 1 13 0 100 0 1850 5.75619
65 3 21 0 50 0 1900 3.26507
66 3 22 0 50 0 1950 4.05197
67 4 15 1 50 0 2000 4.52679
68 3 23 0 50 0 2050 3.49388
69 4 16 0 50 0 2100 3.81511
70 3 24 1 50 -50 2100 3.69919
71 4 17 0 50 0 2150 3.69292
72 1 14 1 100 -250 2000 4.74483
73 1 15 1 100 -200 1900 5.17555
74 3 25 1 50 -25 1925 4.74642
75 4 18 0 50 0 1975 4.19094
76 4 19 1 50 0 2025 3.43771
77 4 20 1 50 -250 1825 6.58428
78 3 26 1 50 -50 1825 3.19883
79 3 27 0 50 0 1875 3.47667
80 3 28 0 50 0 1925 2.89884
81 3 29 1 50 -75 1900 3.046
82 3 30 1 50 -50 1900 2.8066
83 4 21 0 50 0 1950 3.20313
84 4 22 1 50 0 2000 3.76011
85 4 23 0 50 0 2050 4.09517
86 3 31 0 50 0 2100 2.69699
87 2 18 0 100 0 2200 3.49086
88 3 32 0 50 0 2250 4.46108
89 3 33 0 50 0 2300 2.68313
90 4 24 0 50 0 2350 3.20026
91 3 34 1 50 -25 2375 3.2785
92 4 25 1 50 0 2425 3.08048
93 3 35 1 50 -25 2450 2.81624
94 4 26 1 50 0 2500 3.12875
95 4 27 1 50 0 2550 2.5019
96 4 28 0 50 0 2600 2.29653
97 4 29 1 50 -250 2400 2.36903
98 4 30 0 50 0 2450 2.76722
99 4 31 0 50 0 2500 3.13269
100 3 36 0 50 0 2550 4.47063
